config,seed,learning_rate,layer_sizes,final_train_loss,final_train_accuracy,final_train_macro_sensitivity,final_train_macro_specificity,final_train_sensitivity_class_0,final_train_sensitivity_class_1,final_train_sensitivity_class_2,final_train_specificity_class_0,final_train_specificity_class_1,final_train_specificity_class_2,final_val_loss,final_val_accuracy,final_val_macro_sensitivity,final_val_macro_specificity,final_val_sensitivity_class_0,final_val_sensitivity_class_1,final_val_sensitivity_class_2,final_val_specificity_class_0,final_val_specificity_class_1,final_val_specificity_class_2,final_test_loss,final_test_accuracy,final_test_macro_sensitivity,final_test_macro_specificity,final_test_sensitivity_class_0,final_test_sensitivity_class_1,final_test_sensitivity_class_2,final_test_specificity_class_0,final_test_specificity_class_1,final_test_specificity_class_2
medium_2_hidden_13_8_lr_0_1,0,0.1,13 -> 13 -> 8 -> 3,0.00010779709916958128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06636233086321432,0.9722222222222222,0.9666666666666667,0.9848484848484849,1.0,1.0,0.9,1.0,0.9545454545454546,1.0,0.006047722457835762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
medium_2_hidden_13_8_lr_0_1,1,0.1,13 -> 13 -> 8 -> 3,0.0011452160748058992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13338944517352996,0.9722222222222222,0.9761904761904763,0.9861111111111112,1.0,0.9285714285714286,1.0,0.9583333333333334,1.0,1.0,0.09819114809710149,0.9142857142857143,0.9285714285714285,0.9581939799331104,1.0,0.7857142857142857,1.0,0.9130434782608695,1.0,0.9615384615384616
medium_2_hidden_13_8_lr_0_1,2,0.1,13 -> 13 -> 8 -> 3,8.73236229245172e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.011142304385314623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05299676034389216,0.9714285714285714,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616
medium_2_hidden_13_8_lr_0_1,3,0.1,13 -> 13 -> 8 -> 3,0.0001338103055399049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.040894693927003505,0.9722222222222222,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616,0.05889713378814532,0.9714285714285714,0.9761904761904763,0.9855072463768115,1.0,0.9285714285714286,1.0,0.9565217391304348,1.0,1.0
medium_2_hidden_13_8_lr_0_1,4,0.1,13 -> 13 -> 8 -> 3,0.00012218567708823053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09041778674553025,0.9722222222222222,0.9666666666666667,0.9848484848484849,1.0,1.0,0.9,1.0,0.9545454545454546,1.0,6.671868781563113e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
medium_2_hidden_13_8_lr_0_1,5,0.1,13 -> 13 -> 8 -> 3,9.237841503889091e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.474019411739768e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21807949978072777,0.9428571428571428,0.9484126984126985,0.9713064713064713,0.9166666666666666,0.9285714285714286,1.0,1.0,0.9523809523809523,0.9615384615384616
medium_2_hidden_13_8_lr_0_1,6,0.1,13 -> 13 -> 8 -> 3,0.00011529215175708622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16007556341212384,0.9722222222222222,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616,0.03519605798480923,0.9714285714285714,0.9629629629629629,0.9841269841269842,1.0,1.0,0.8888888888888888,1.0,0.9523809523809523,1.0
medium_2_hidden_13_8_lr_0_1,7,0.1,13 -> 13 -> 8 -> 3,8.052495629576248e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.058457701431352524,0.9722222222222222,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616,0.028467949440969254,0.9714285714285714,0.9629629629629629,0.9841269841269842,1.0,1.0,0.8888888888888888,1.0,0.9523809523809523,1.0
medium_2_hidden_13_8_lr_0_1,8,0.1,13 -> 13 -> 8 -> 3,0.001118658417558147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0010571145067670323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19756857413380605,0.9428571428571428,0.9523809523809524,0.9743589743589745,1.0,0.8571428571428571,1.0,1.0,1.0,0.9230769230769231
medium_2_hidden_13_8_lr_0_1,9,0.1,13 -> 13 -> 8 -> 3,0.00010468116386123453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08627805440480428,0.9722222222222222,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616,0.0018820019596158422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
large_2_hidden_32_16_lr_0_001,0,0.001,13 -> 32 -> 16 -> 3,1.085817019736045,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.089398653876351,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0839137990037802,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_2_hidden_32_16_lr_0_001,1,0.001,13 -> 32 -> 16 -> 3,1.0858102531116036,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.089384464409365,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.083907674886994,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_2_hidden_32_16_lr_0_001,2,0.001,13 -> 32 -> 16 -> 3,1.085701971734375,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0892893138442676,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0837691520761736,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_2_hidden_32_16_lr_0_001,3,0.001,13 -> 32 -> 16 -> 3,1.08581469065461,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0894181400605536,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0839161306543779,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_2_hidden_32_16_lr_0_001,4,0.001,13 -> 32 -> 16 -> 3,1.085806698706191,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0894175025854986,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0839269331070742,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_2_hidden_32_16_lr_0_001,5,0.001,13 -> 32 -> 16 -> 3,1.0858442303911209,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0894432183455234,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0839664491071528,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_2_hidden_32_16_lr_0_001,6,0.001,13 -> 32 -> 16 -> 3,1.0857805223934418,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0893759604814877,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.083883536293821,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_2_hidden_32_16_lr_0_001,7,0.001,13 -> 32 -> 16 -> 3,1.0858008989275858,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0893928973438638,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0839390656798702,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_2_hidden_32_16_lr_0_001,8,0.001,13 -> 32 -> 16 -> 3,1.0857713780884304,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.089375635288568,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.083906369061669,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_2_hidden_32_16_lr_0_001,9,0.001,13 -> 32 -> 16 -> 3,1.0858378736388483,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.089413018075254,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0839358020819727,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_2_hidden_32_16_lr_0_01,0,0.01,13 -> 32 -> 16 -> 3,0.011302450558741918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.070645345153376,0.9444444444444444,0.942857142857143,0.970959595959596,1.0,0.9285714285714286,0.9,0.9583333333333334,0.9545454545454546,1.0,0.02273688776549942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
large_2_hidden_32_16_lr_0_01,1,0.01,13 -> 32 -> 16 -> 3,0.014444011701082027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15089627377625414,0.9722222222222222,0.9761904761904763,0.9861111111111112,1.0,0.9285714285714286,1.0,0.9583333333333334,1.0,1.0,0.1923059313202754,0.9428571428571428,0.9523809523809524,0.9710144927536232,1.0,0.8571428571428571,1.0,0.9130434782608695,1.0,1.0
large_2_hidden_32_16_lr_0_01,2,0.01,13 -> 32 -> 16 -> 3,0.02257744927927021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.020138479112232852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09669585907066505,0.9428571428571428,0.9523809523809524,0.9743589743589745,1.0,0.8571428571428571,1.0,1.0,1.0,0.9230769230769231
large_2_hidden_32_16_lr_0_01,3,0.01,13 -> 32 -> 16 -> 3,0.017805895246521215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06451467473907424,0.9722222222222222,0.9761904761904763,0.9861111111111112,1.0,0.9285714285714286,1.0,0.9583333333333334,1.0,1.0,0.04905110575684833,0.9714285714285714,0.9761904761904763,0.9855072463768115,1.0,0.9285714285714286,1.0,0.9565217391304348,1.0,1.0
large_2_hidden_32_16_lr_0_01,4,0.01,13 -> 32 -> 16 -> 3,0.020571412333709065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08081696751687592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.010235502322989856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
large_2_hidden_32_16_lr_0_01,5,0.01,13 -> 32 -> 16 -> 3,0.6021577548913504,0.6635514018691588,0.6589147286821705,0.8134348290598291,0.0,0.9767441860465116,1.0,1.0,0.453125,0.9871794871794872,0.5800537870176978,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.0,1.0,1.0,1.0,0.45454545454545453,1.0,0.6194913004136303,0.6285714285714286,0.6428571428571429,0.7967032967032966,0.0,0.9285714285714286,1.0,1.0,0.42857142857142855,0.9615384615384616
large_2_hidden_32_16_lr_0_01,6,0.01,13 -> 32 -> 16 -> 3,0.014343721903817764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07499075141287144,0.9722222222222222,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616,0.028999346285970454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
large_2_hidden_32_16_lr_0_01,7,0.01,13 -> 32 -> 16 -> 3,0.026311518246759504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14384761745826785,0.9166666666666666,0.9285714285714285,0.9594017094017094,1.0,0.7857142857142857,1.0,0.9166666666666666,1.0,0.9615384615384616,0.070597453808019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
large_2_hidden_32_16_lr_0_01,8,0.01,13 -> 32 -> 16 -> 3,0.006666260540264639,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002741706156115886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10717649100969286,0.9428571428571428,0.9523809523809524,0.9743589743589745,1.0,0.8571428571428571,1.0,1.0,1.0,0.9230769230769231
large_2_hidden_32_16_lr_0_01,9,0.01,13 -> 32 -> 16 -> 3,0.02037659194988528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05295267935511325,0.9722222222222222,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616,0.027811867498888542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
large_2_hidden_32_16_lr_0_1,0,0.1,13 -> 32 -> 16 -> 3,8.408192335437454e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08855499168357377,0.9722222222222222,0.9666666666666667,0.9848484848484849,1.0,1.0,0.9,1.0,0.9545454545454546,1.0,0.0041458051832471855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
large_2_hidden_32_16_lr_0_1,1,0.1,13 -> 32 -> 16 -> 3,9.300407441786973e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22045149442348422,0.9722222222222222,0.9761904761904763,0.9861111111111112,1.0,0.9285714285714286,1.0,0.9583333333333334,1.0,1.0,0.20487697160618568,0.9428571428571428,0.9523809523809524,0.9710144927536232,1.0,0.8571428571428571,1.0,0.9130434782608695,1.0,1.0
large_2_hidden_32_16_lr_0_1,2,0.1,13 -> 32 -> 16 -> 3,0.00012339623969373354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006532751403271666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10006796683656578,0.9142857142857143,0.9285714285714285,0.9615384615384616,1.0,0.7857142857142857,1.0,1.0,1.0,0.8846153846153846
large_2_hidden_32_16_lr_0_1,3,0.1,13 -> 32 -> 16 -> 3,9.485318345608461e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.107298181178543,0.9722222222222222,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616,0.005349365992879666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
large_2_hidden_32_16_lr_0_1,4,0.1,13 -> 32 -> 16 -> 3,0.00010947684447179166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10941144277935061,0.9444444444444444,0.9388888888888888,0.9696969696969697,0.9166666666666666,1.0,0.9,1.0,0.9090909090909091,1.0,6.716841339384662e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
large_2_hidden_32_16_lr_0_1,5,0.1,13 -> 32 -> 16 -> 3,0.00010436628174837598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6857060041734816e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1349517470271333,0.9714285714285714,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616
large_2_hidden_32_16_lr_0_1,6,0.1,13 -> 32 -> 16 -> 3,0.00010379426342274416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16508357993961992,0.9722222222222222,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616,0.036418253614519634,0.9714285714285714,0.9629629629629629,0.9841269841269842,1.0,1.0,0.8888888888888888,1.0,0.9523809523809523,1.0
large_2_hidden_32_16_lr_0_1,7,0.1,13 -> 32 -> 16 -> 3,9.496456553285887e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09210919364186797,0.9444444444444444,0.9523809523809524,0.9732905982905984,1.0,0.8571428571428571,1.0,0.9583333333333334,1.0,0.9615384615384616,0.04087272222172764,0.9714285714285714,0.9629629629629629,0.9841269841269842,1.0,1.0,0.8888888888888888,1.0,0.9523809523809523,1.0
large_2_hidden_32_16_lr_0_1,8,0.1,13 -> 32 -> 16 -> 3,9.480324890430123e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.295924629506673e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2044812829561514,0.9428571428571428,0.9523809523809524,0.9743589743589745,1.0,0.8571428571428571,1.0,1.0,1.0,0.9230769230769231
large_2_hidden_32_16_lr_0_1,9,0.1,13 -> 32 -> 16 -> 3,0.00010560560536869899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10659155573642602,0.9722222222222222,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616,0.0036387436744874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
large_3_hidden_64_32_16_lr_0_001,0,0.001,13 -> 64 -> 32 -> 16 -> 3,1.0858503447290753,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0894306508683718,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0839434048432146,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_3_hidden_64_32_16_lr_0_001,1,0.001,13 -> 64 -> 32 -> 16 -> 3,1.0858537308971405,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0894285052767323,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0839496213435722,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_3_hidden_64_32_16_lr_0_001,2,0.001,13 -> 64 -> 32 -> 16 -> 3,1.0858383228848647,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.089433954948762,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.083910992974775,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_3_hidden_64_32_16_lr_0_001,3,0.001,13 -> 64 -> 32 -> 16 -> 3,1.0858431324204654,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.089436156982987,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0839376131120415,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_3_hidden_64_32_16_lr_0_001,4,0.001,13 -> 64 -> 32 -> 16 -> 3,1.0858450620553095,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0894512453654306,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0839695445113076,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_3_hidden_64_32_16_lr_0_001,5,0.001,13 -> 64 -> 32 -> 16 -> 3,1.0858482500264706,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0894456406223092,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0839666868207258,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_3_hidden_64_32_16_lr_0_001,6,0.001,13 -> 64 -> 32 -> 16 -> 3,1.085846989074196,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.089430283487092,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.083938874682075,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_3_hidden_64_32_16_lr_0_001,7,0.001,13 -> 64 -> 32 -> 16 -> 3,1.0858511946491114,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0894462044519164,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0839827760070024,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_3_hidden_64_32_16_lr_0_001,8,0.001,13 -> 64 -> 32 -> 16 -> 3,1.0858481389487578,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.089445917892499,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.083972345102437,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_3_hidden_64_32_16_lr_0_001,9,0.001,13 -> 64 -> 32 -> 16 -> 3,1.085852097841708,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0894285399832984,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0839460341040212,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_3_hidden_64_32_16_lr_0_01,0,0.01,13 -> 64 -> 32 -> 16 -> 3,1.085720078953054,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0896375036520136,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0834447011768011,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_3_hidden_64_32_16_lr_0_01,1,0.01,13 -> 64 -> 32 -> 16 -> 3,1.0857179773538446,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0896292057028383,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.083477891245437,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_3_hidden_64_32_16_lr_0_01,2,0.01,13 -> 64 -> 32 -> 16 -> 3,1.0857206171371327,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0896757320735264,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0834464452374881,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_3_hidden_64_32_16_lr_0_01,3,0.01,13 -> 64 -> 32 -> 16 -> 3,1.0857136672740113,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0896892711645485,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.083485609934827,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_3_hidden_64_32_16_lr_0_01,4,0.01,13 -> 64 -> 32 -> 16 -> 3,1.0857237106527649,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0897269444932778,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0835691664596971,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_3_hidden_64_32_16_lr_0_01,5,0.01,13 -> 64 -> 32 -> 16 -> 3,1.0857215708729926,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0896831766938542,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.083529533681734,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_3_hidden_64_32_16_lr_0_01,6,0.01,13 -> 64 -> 32 -> 16 -> 3,1.0857166478429763,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0896489523659694,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.08344063028622,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_3_hidden_64_32_16_lr_0_01,7,0.01,13 -> 64 -> 32 -> 16 -> 3,1.0857230614275635,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0897018315432956,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0836236695282908,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_3_hidden_64_32_16_lr_0_01,8,0.01,13 -> 64 -> 32 -> 16 -> 3,1.0857160030956743,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.089672842917389,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0835131117017087,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_3_hidden_64_32_16_lr_0_01,9,0.01,13 -> 64 -> 32 -> 16 -> 3,1.0857187677575875,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0896463247516759,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0835295054661027,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
large_3_hidden_64_32_16_lr_0_1,0,0.1,13 -> 64 -> 32 -> 16 -> 3,0.00044531190290966115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24809681846200674,0.9444444444444444,0.942857142857143,0.970959595959596,1.0,0.9285714285714286,0.9,0.9583333333333334,0.9545454545454546,1.0,0.006016660382637335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
large_3_hidden_64_32_16_lr_0_1,1,0.1,13 -> 64 -> 32 -> 16 -> 3,1.047422794513732,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0497828298117455,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0461332250970807,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
